,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,PIQ_DISTS,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
1265,20939,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.08,1.36,1.12,1.88,1.36,1.51,2.01,1.54,2.22,1.82,0.38,0.45,0.39,0.48,0.42,0.53,0.62,0.54,0.64,0.58,0.86,0.84,0.86,0.84,0.85,0.81,0.80,0.81,0.80,0.80,0.65,0.64,0.65,0.64,0.64,0.65,0.64,0.64,0.64,0.64,0.97,0.96,0.97,0.95,0.96,0.95,0.93,0.95,0.92,0.94,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.41,0.19,0.58,3.56,4.00,2.00,2.00,0.50,N
1266,20939,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.51,2.01,1.54,2.22,1.82,1.09,1.31,1.18,1.95,1.38,0.53,0.62,0.54,0.64,0.58,0.39,0.45,0.41,0.51,0.44,0.81,0.80,0.81,0.80,0.80,0.86,0.84,0.85,0.84,0.85,0.65,0.64,0.64,0.64,0.64,0.65,0.64,0.65,0.64,0.64,0.95,0.93,0.95,0.92,0.94,0.97,0.96,0.96,0.94,0.96,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.18,0.70,4.46,2.00,3.00,1.00,0.33,N
1267,20941,2016-09-09_9.jpeg,2017-05-04_8.jpeg,2.26,3.19,2.11,3.35,2.73,2.09,2.95,2.11,3.22,2.59,0.60,0.70,0.60,0.73,0.66,0.62,0.72,0.64,0.77,0.69,0.80,0.78,0.80,0.78,0.79,0.79,0.77,0.78,0.76,0.77,0.52,0.51,0.52,0.51,0.51,0.52,0.51,0.52,0.51,0.52,0.96,0.94,0.96,0.93,0.95,0.96,0.94,0.96,0.94,0.95,0.27,0.26,0.27,0.26,0.26,0.27,0.26,0.27,0.26,0.27,0.20,0.60,3.79,3.00,1.00,1.00,0.33,N
1268,20941,2017-05-04_8.jpeg,2017-08-17_7.jpeg,2.09,2.95,2.11,3.22,2.59,1.91,2.90,1.86,2.91,2.40,0.62,0.72,0.64,0.77,0.69,0.53,0.66,0.55,0.65,0.60,0.79,0.77,0.78,0.76,0.77,0.82,0.79,0.81,0.80,0.80,0.52,0.51,0.52,0.51,0.52,0.52,0.51,0.52,0.51,0.52,0.96,0.94,0.96,0.94,0.95,0.96,0.95,0.97,0.95,0.96,0.27,0.26,0.27,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.19,0.63,3.89,1.00,3.00,1.00,0.33,N
1269,20941,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.91,2.90,1.86,2.91,2.40,1.42,1.99,1.36,2.31,1.77,0.53,0.66,0.55,0.65,0.60,0.45,0.52,0.44,0.56,0.49,0.82,0.79,0.81,0.80,0.80,0.84,0.83,0.84,0.82,0.83,0.52,0.51,0.52,0.51,0.52,0.53,0.52,0.53,0.52,0.52,0.96,0.95,0.97,0.95,0.96,0.97,0.95,0.97,0.95,0.96,0.27,0.26,0.27,0.26,0.27,0.28,0.27,0.28,0.27,0.27,0.18,0.74,4.50,3.00,6.00,3.00,0.50,Y
1270,20941,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.42,1.99,1.36,2.31,1.77,1.01,1.53,1.00,1.62,1.29,0.45,0.52,0.44,0.56,0.49,0.35,0.41,0.34,0.45,0.39,0.84,0.83,0.84,0.82,0.83,0.87,0.86,0.87,0.85,0.86,0.53,0.52,0.53,0.52,0.52,0.53,0.53,0.53,0.52,0.53,0.97,0.95,0.97,0.95,0.96,0.98,0.96,0.98,0.96,0.97,0.28,0.27,0.28,0.27,0.27,0.28,0.28,0.28,0.27,0.28,0.19,0.73,4.43,6.00,2.00,2.00,0.33,N
1271,20941,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.01,1.53,1.00,1.62,1.29,0.98,1.69,1.09,1.12,1.22,0.35,0.41,0.34,0.45,0.39,0.40,0.49,0.41,0.44,0.44,0.87,0.86,0.87,0.85,0.86,0.84,0.82,0.84,0.82,0.83,0.53,0.53,0.53,0.52,0.53,0.54,0.53,0.54,0.53,0.54,0.98,0.96,0.98,0.96,0.97,0.87,0.78,0.86,0.86,0.84,0.28,0.28,0.28,0.27,0.28,0.29,0.29,0.29,0.28,0.29,0.18,0.77,4.90,2.00,2.00,1.00,0.50,N
1272,20941,2019-04-20_4.jpeg,2019-08-25_3.jpeg,0.98,1.69,1.09,1.12,1.22,0.94,1.39,0.93,1.41,1.17,0.40,0.49,0.41,0.44,0.44,0.33,0.40,0.32,0.40,0.36,0.84,0.82,0.84,0.82,0.83,0.88,0.87,0.88,0.87,0.87,0.54,0.53,0.54,0.53,0.54,0.54,0.54,0.54,0.53,0.54,0.87,0.78,0.86,0.86,0.84,0.96,0.94,0.96,0.94,0.95,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.28,0.29,0.15,0.75,4.81,2.00,5.00,2.00,0.40,N
1273,20941,2019-08-25_3.jpeg,2020-03-31_2.jpeg,0.94,1.39,0.93,1.41,1.17,0.67,1.20,0.80,0.88,0.89,0.33,0.40,0.32,0.40,0.36,0.31,0.38,0.33,0.37,0.34,0.88,0.87,0.88,0.87,0.87,0.87,0.86,0.87,0.85,0.86,0.54,0.54,0.54,0.53,0.54,0.54,0.53,0.54,0.53,0.54,0.96,0.94,0.96,0.94,0.95,0.93,0.88,0.92,0.91,0.91,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.28,0.29,0.15,0.74,4.98,9.00,8.00,6.00,0.67,N
1274,20941,2020-03-31_2.jpeg,2020-08-31_1.jpeg,0.67,1.20,0.80,0.88,0.89,1.10,1.71,1.03,1.58,1.35,0.31,0.38,0.33,0.37,0.34,0.33,0.40,0.32,0.40,0.37,0.87,0.86,0.87,0.85,0.86,0.89,0.87,0.89,0.87,0.88,0.54,0.53,0.54,0.53,0.54,0.54,0.54,0.54,0.53,0.54,0.93,0.88,0.92,0.91,0.91,0.96,0.94,0.96,0.95,0.95,0.29,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.28,0.29,0.14,0.85,5.73,8.00,12.00,8.00,0.67,N
1275,20942,2016-09-09_9.jpeg,2017-05-04_8.jpeg,3.20,4.96,2.78,4.97,3.98,4.37,6.00,3.22,6.57,5.04,0.85,1.12,0.82,1.13,0.98,0.97,1.18,0.86,1.28,1.07,0.73,0.68,0.73,0.68,0.71,0.72,0.69,0.73,0.67,0.70,0.35,0.34,0.36,0.34,0.35,0.36,0.35,0.37,0.35,0.35,0.94,0.91,0.95,0.91,0.93,0.94,0.91,0.95,0.90,0.93,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.14,0.12,0.13,0.14,0.72,4.58,12.00,6.00,6.00,0.50,N
1276,20942,2017-05-04_8.jpeg,2017-08-17_7.jpeg,4.37,6.00,3.22,6.57,5.04,2.12,3.09,1.50,2.96,2.42,0.97,1.18,0.86,1.28,1.07,0.67,0.82,0.58,0.85,0.73,0.72,0.69,0.73,0.67,0.70,0.76,0.73,0.78,0.72,0.75,0.36,0.35,0.37,0.35,0.35,0.35,0.34,0.37,0.34,0.35,0.94,0.91,0.95,0.90,0.93,0.96,0.94,0.97,0.94,0.95,0.13,0.12,0.14,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.18,0.84,5.29,6.00,6.00,5.00,0.83,N
1277,20942,2017-08-17_7.jpeg,2018-03-13_6.jpeg,2.12,3.09,1.50,2.96,2.42,3.83,5.18,2.15,5.16,4.08,0.67,0.82,0.58,0.85,0.73,0.96,1.12,0.68,1.17,0.98,0.76,0.73,0.78,0.72,0.75,0.71,0.69,0.76,0.67,0.71,0.35,0.34,0.37,0.34,0.35,0.35,0.34,0.36,0.34,0.35,0.96,0.94,0.97,0.94,0.95,0.94,0.91,0.96,0.91,0.93,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.17,0.74,4.90,6.00,8.00,5.00,0.63,Y
1278,20942,2018-03-13_6.jpeg,2018-07-08_5.jpeg,3.83,5.18,2.15,5.16,4.08,2.08,3.02,1.32,2.74,2.29,0.96,1.12,0.68,1.17,0.98,0.60,0.75,0.50,0.73,0.64,0.71,0.69,0.76,0.67,0.71,0.79,0.76,0.81,0.76,0.78,0.35,0.34,0.36,0.34,0.35,0.38,0.37,0.40,0.37,0.38,0.94,0.91,0.96,0.91,0.93,0.96,0.94,0.97,0.94,0.95,0.12,0.12,0.13,0.12,0.12,0.15,0.14,0.16,0.14,0.15,0.16,0.77,5.24,8.00,9.00,6.00,0.67,N
1279,20942,2018-07-08_5.jpeg,2019-04-20_4.jpeg,2.08,3.02,1.32,2.74,2.29,3.61,5.00,2.28,4.90,3.95,0.60,0.75,0.50,0.73,0.64,0.86,1.04,0.70,1.06,0.92,0.79,0.76,0.81,0.76,0.78,0.74,0.70,0.75,0.70,0.72,0.38,0.37,0.40,0.37,0.38,0.38,0.37,0.39,0.37,0.38,0.96,0.94,0.97,0.94,0.95,0.95,0.92,0.97,0.93,0.94,0.15,0.14,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.14,0.15,0.83,5.46,9.00,8.00,8.00,0.89,N
1280,20942,2019-04-20_4.jpeg,2019-08-25_3.jpeg,3.61,5.00,2.28,4.90,3.95,2.26,3.39,1.67,3.22,2.64,0.86,1.04,0.70,1.06,0.92,0.68,0.85,0.59,0.85,0.74,0.74,0.70,0.75,0.70,0.72,0.76,0.73,0.78,0.73,0.75,0.38,0.37,0.39,0.37,0.38,0.35,0.34,0.36,0.34,0.35,0.95,0.92,0.97,0.93,0.94,0.96,0.93,0.97,0.94,0.95,0.14,0.13,0.15,0.14,0.14,0.12,0.12,0.13,0.12,0.12,0.14,0.81,5.22,8.00,6.00,6.00,0.75,N
1281,20942,2019-08-25_3.jpeg,2020-03-31_2.jpeg,2.26,3.39,1.67,3.22,2.64,3.49,4.48,2.54,5.22,3.93,0.68,0.85,0.59,0.85,0.74,0.95,1.09,0.83,1.24,1.02,0.76,0.73,0.78,0.73,0.75,0.70,0.67,0.72,0.65,0.68,0.35,0.34,0.36,0.34,0.35,0.35,0.34,0.36,0.34,0.34,0.96,0.93,0.97,0.94,0.95,0.93,0.91,0.95,0.90,0.92,0.12,0.12,0.13,0.12,0.12,0.12,0.11,0.13,0.11,0.12,0.21,0.64,4.29,5.00,3.00,2.00,0.40,Y
1282,20942,2020-03-31_2.jpeg,2020-08-31_1.jpeg,3.49,4.48,2.54,5.22,3.93,2.64,3.57,1.65,3.42,2.82,0.95,1.09,0.83,1.24,1.02,0.77,0.93,0.67,0.96,0.83,0.70,0.67,0.72,0.65,0.68,0.74,0.70,0.75,0.69,0.72,0.35,0.34,0.36,0.34,0.34,0.35,0.34,0.36,0.34,0.35,0.93,0.91,0.95,0.90,0.92,0.94,0.92,0.96,0.93,0.94,0.12,0.11,0.13,0.11,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.82,5.78,3.00,2.00,1.00,0.33,N
1283,20945,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.36,2.82,1.72,2.61,2.13,1.43,2.63,1.73,2.85,2.16,0.50,0.77,0.56,0.73,0.64,0.52,0.77,0.59,0.77,0.66,0.81,0.75,0.80,0.76,0.78,0.80,0.74,0.78,0.74,0.77,0.40,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.96,0.91,0.95,0.92,0.94,0.96,0.92,0.95,0.91,0.93,0.16,0.15,0.15,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.84,5.63,2.00,3.00,2.00,0.67,N
1284,20945,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.43,2.63,1.73,2.85,2.16,1.48,3.14,2.16,3.25,2.51,0.52,0.77,0.59,0.77,0.66,0.52,0.83,0.65,0.83,0.71,0.80,0.74,0.78,0.74,0.77,0.80,0.73,0.77,0.73,0.76,0.39,0.38,0.39,0.38,0.39,0.39,0.37,0.38,0.37,0.38,0.96,0.92,0.95,0.91,0.93,0.96,0.92,0.95,0.92,0.94,0.16,0.14,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.83,5.68,3.00,2.00,2.00,0.67,N
1285,20945,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.48,3.14,2.16,3.25,2.51,1.27,2.09,1.20,2.21,1.70,0.52,0.83,0.65,0.83,0.71,0.47,0.65,0.47,0.67,0.56,0.80,0.73,0.77,0.73,0.76,0.82,0.77,0.82,0.77,0.80,0.39,0.37,0.38,0.37,0.38,0.39,0.38,0.39,0.38,0.39,0.96,0.92,0.95,0.92,0.94,0.97,0.94,0.97,0.94,0.96,0.15,0.14,0.15,0.14,0.14,0.16,0.15,0.15,0.15,0.15,0.17,0.82,5.70,2.00,3.00,2.00,0.67,Y
1286,20945,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.27,2.09,1.20,2.21,1.70,0.94,1.69,1.07,1.71,1.35,0.47,0.65,0.47,0.67,0.56,0.39,0.54,0.41,0.54,0.47,0.82,0.77,0.82,0.77,0.80,0.85,0.80,0.84,0.80,0.82,0.39,0.38,0.39,0.38,0.39,0.42,0.41,0.42,0.41,0.42,0.97,0.94,0.97,0.94,0.96,0.96,0.93,0.96,0.93,0.94,0.16,0.15,0.15,0.15,0.15,0.18,0.17,0.18,0.17,0.17,0.15,0.74,5.22,3.00,4.00,2.00,0.50,N
1287,20945,2018-07-08_5.jpeg,2019-04-20_4.jpeg,0.94,1.69,1.07,1.71,1.35,1.48,2.98,2.02,3.12,2.40,0.39,0.54,0.41,0.54,0.47,0.56,0.83,0.63,0.84,0.71,0.85,0.80,0.84,0.80,0.82,0.79,0.73,0.77,0.73,0.75,0.42,0.41,0.42,0.41,0.42,0.40,0.38,0.39,0.38,0.39,0.96,0.93,0.96,0.93,0.94,0.95,0.90,0.93,0.90,0.92,0.18,0.17,0.18,0.17,0.17,0.16,0.15,0.16,0.15,0.15,0.14,0.73,5.12,4.00,4.00,4.00,1.00,N
1288,20945,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.48,2.98,2.02,3.12,2.40,1.03,1.92,1.23,1.96,1.54,0.56,0.83,0.63,0.84,0.71,0.39,0.55,0.41,0.56,0.48,0.79,0.73,0.77,0.73,0.75,0.85,0.81,0.84,0.81,0.83,0.40,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.95,0.90,0.93,0.90,0.92,0.97,0.95,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.13,0.82,5.67,4.00,4.00,3.00,0.75,N
1297,20946,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.31,2.20,1.36,2.20,1.77,1.45,2.40,1.46,2.27,1.90,0.38,0.51,0.39,0.50,0.45,0.47,0.62,0.49,0.63,0.55,0.87,0.84,0.87,0.85,0.86,0.83,0.80,0.82,0.79,0.81,0.50,0.49,0.50,0.49,0.49,0.48,0.47,0.48,0.48,0.48,0.98,0.97,0.98,0.97,0.97,0.97,0.96,0.97,0.96,0.97,0.25,0.24,0.25,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.12,0.83,5.07,9.00,8.00,8.00,0.89,N
1298,20946,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.45,2.40,1.46,2.27,1.90,1.33,2.16,1.36,2.26,1.78,0.47,0.62,0.49,0.63,0.55,0.38,0.50,0.39,0.51,0.44,0.83,0.80,0.82,0.79,0.81,0.87,0.85,0.87,0.84,0.86,0.48,0.47,0.48,0.48,0.48,0.49,0.48,0.49,0.48,0.49,0.97,0.96,0.97,0.96,0.97,0.98,0.97,0.98,0.97,0.97,0.24,0.23,0.23,0.23,0.23,0.24,0.23,0.24,0.23,0.24,0.16,0.82,4.96,8.00,9.00,8.00,0.89,Y
1299,20948,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.55,2.64,1.86,3.10,2.29,1.47,2.74,1.92,3.05,2.30,0.62,0.88,0.72,0.94,0.79,0.61,0.89,0.71,0.93,0.79,0.76,0.69,0.73,0.68,0.72,0.76,0.69,0.73,0.68,0.72,0.32,0.30,0.32,0.30,0.31,0.31,0.29,0.31,0.29,0.30,0.94,0.90,0.93,0.88,0.91,0.94,0.88,0.92,0.87,0.90,0.10,0.09,0.10,0.09,0.10,0.09,0.08,0.09,0.08,0.09,0.15,0.83,4.98,9.00,4.00,4.00,0.44,N
1300,20948,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.47,2.74,1.92,3.05,2.30,1.60,2.42,1.43,2.77,2.05,0.61,0.89,0.71,0.93,0.79,0.56,0.79,0.60,0.83,0.69,0.76,0.69,0.73,0.68,0.72,0.79,0.72,0.77,0.72,0.75,0.31,0.29,0.31,0.29,0.30,0.32,0.30,0.32,0.30,0.31,0.94,0.88,0.92,0.87,0.90,0.94,0.91,0.95,0.90,0.93,0.09,0.08,0.09,0.08,0.09,0.10,0.09,0.10,0.09,0.10,0.19,0.58,3.07,4.00,9.00,4.00,0.44,N
1301,20948,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.60,2.42,1.43,2.77,2.05,1.25,2.14,1.38,2.43,1.80,0.56,0.79,0.60,0.83,0.69,0.51,0.72,0.55,0.76,0.63,0.79,0.72,0.77,0.72,0.75,0.80,0.74,0.79,0.74,0.77,0.32,0.30,0.32,0.30,0.31,0.32,0.31,0.32,0.30,0.31,0.94,0.91,0.95,0.90,0.93,0.95,0.92,0.95,0.91,0.93,0.10,0.09,0.10,0.09,0.10,0.10,0.09,0.11,0.09,0.10,0.20,0.68,3.76,9.00,10.00,8.00,0.80,N
1302,20948,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.25,2.14,1.38,2.43,1.80,1.08,1.97,1.24,2.12,1.60,0.51,0.72,0.55,0.76,0.63,0.39,0.58,0.43,0.60,0.50,0.80,0.74,0.79,0.74,0.77,0.85,0.80,0.84,0.80,0.82,0.32,0.31,0.32,0.30,0.31,0.39,0.37,0.39,0.37,0.38,0.95,0.92,0.95,0.91,0.93,0.95,0.92,0.95,0.91,0.93,0.10,0.09,0.11,0.09,0.10,0.16,0.14,0.15,0.14,0.15,0.21,0.64,3.64,10.00,6.00,6.00,0.60,Y
1303,20948,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.08,1.97,1.24,2.12,1.60,1.60,2.78,1.77,3.14,2.32,0.39,0.58,0.43,0.60,0.50,0.56,0.80,0.61,0.84,0.70,0.85,0.80,0.84,0.80,0.82,0.79,0.73,0.77,0.72,0.75,0.39,0.37,0.39,0.37,0.38,0.33,0.32,0.33,0.31,0.32,0.95,0.92,0.95,0.91,0.93,0.95,0.90,0.94,0.89,0.92,0.16,0.14,0.15,0.14,0.15,0.11,0.10,0.11,0.10,0.10,0.15,0.76,4.92,6.00,8.00,4.00,0.50,N
1304,20948,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.60,2.78,1.77,3.14,2.32,1.11,1.70,1.00,1.93,1.44,0.56,0.80,0.61,0.84,0.70,0.44,0.61,0.43,0.63,0.53,0.79,0.73,0.77,0.72,0.75,0.83,0.78,0.83,0.78,0.80,0.33,0.32,0.33,0.31,0.32,0.36,0.34,0.36,0.34,0.35,0.95,0.90,0.94,0.89,0.92,0.96,0.94,0.97,0.93,0.95,0.11,0.10,0.11,0.10,0.10,0.13,0.12,0.13,0.12,0.13,0.14,0.73,4.70,8.00,8.00,6.00,0.75,N
1305,20948,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.11,1.70,1.00,1.93,1.44,1.04,1.65,1.01,1.80,1.37,0.44,0.61,0.43,0.63,0.53,0.51,0.68,0.51,0.72,0.60,0.83,0.78,0.83,0.78,0.80,0.79,0.74,0.79,0.73,0.76,0.36,0.34,0.36,0.34,0.35,0.33,0.31,0.33,0.31,0.32,0.96,0.94,0.97,0.93,0.95,0.94,0.91,0.95,0.90,0.93,0.13,0.12,0.13,0.12,0.13,0.11,0.09,0.11,0.09,0.10,0.17,0.76,4.99,4.00,4.00,4.00,1.00,N
1306,20948,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.04,1.65,1.01,1.80,1.37,1.11,1.65,0.98,1.89,1.41,0.51,0.68,0.51,0.72,0.60,0.45,0.62,0.47,0.66,0.55,0.79,0.74,0.79,0.73,0.76,0.82,0.77,0.81,0.77,0.79,0.33,0.31,0.33,0.31,0.32,0.34,0.32,0.34,0.32,0.33,0.94,0.91,0.95,0.90,0.93,0.96,0.94,0.96,0.93,0.95,0.11,0.09,0.11,0.09,0.10,0.11,0.10,0.11,0.10,0.11,0.16,0.74,4.79,4.00,3.00,3.00,0.75,N
1307,20950,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.55,2.77,1.79,3.13,2.31,1.46,2.96,1.97,3.10,2.37,0.55,0.81,0.63,0.86,0.71,0.55,0.82,0.61,0.83,0.70,0.79,0.72,0.77,0.72,0.75,0.79,0.72,0.78,0.73,0.75,0.38,0.36,0.37,0.36,0.37,0.38,0.37,0.38,0.37,0.38,0.98,0.96,0.97,0.95,0.97,0.98,0.95,0.97,0.95,0.96,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.14,0.13,0.14,0.16,0.71,4.49,3.00,6.00,2.00,0.33,N
1308,20950,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.46,2.96,1.97,3.10,2.37,1.49,2.80,1.84,3.10,2.31,0.55,0.82,0.61,0.83,0.70,0.60,0.86,0.68,0.93,0.77,0.79,0.72,0.78,0.73,0.75,0.76,0.70,0.74,0.68,0.72,0.38,0.37,0.38,0.37,0.38,0.37,0.35,0.36,0.35,0.36,0.98,0.95,0.97,0.95,0.96,0.98,0.96,0.97,0.95,0.96,0.15,0.14,0.14,0.13,0.14,0.14,0.12,0.13,0.12,0.13,0.18,0.69,4.58,6.00,5.00,4.00,0.67,N
1309,20950,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.49,2.80,1.84,3.10,2.31,1.08,1.98,1.31,2.24,1.65,0.60,0.86,0.68,0.93,0.77,0.44,0.63,0.46,0.68,0.55,0.76,0.70,0.74,0.68,0.72,0.82,0.77,0.82,0.76,0.79,0.37,0.35,0.36,0.35,0.36,0.38,0.36,0.37,0.36,0.37,0.98,0.96,0.97,0.95,0.96,0.98,0.96,0.97,0.95,0.96,0.14,0.12,0.13,0.12,0.13,0.14,0.13,0.14,0.13,0.13,0.18,0.76,5.06,5.00,5.00,4.00,0.80,N
1310,20950,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.08,1.98,1.31,2.24,1.65,1.18,2.35,1.64,2.47,1.91,0.44,0.63,0.46,0.68,0.55,0.52,0.79,0.65,0.82,0.70,0.82,0.77,0.82,0.76,0.79,0.79,0.71,0.74,0.70,0.74,0.38,0.36,0.37,0.36,0.37,0.37,0.35,0.36,0.35,0.36,0.98,0.96,0.97,0.95,0.96,0.98,0.95,0.97,0.95,0.96,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.17,0.67,4.45,5.00,6.00,5.00,0.83,N
1311,20950,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.18,2.35,1.64,2.47,1.91,1.55,3.08,2.08,3.29,2.50,0.52,0.79,0.65,0.82,0.70,0.65,0.96,0.76,1.01,0.84,0.79,0.71,0.74,0.70,0.74,0.74,0.67,0.71,0.65,0.69,0.37,0.35,0.36,0.35,0.36,0.36,0.34,0.35,0.34,0.35,0.98,0.95,0.97,0.95,0.96,0.97,0.94,0.96,0.94,0.95,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.11,0.12,0.19,0.69,4.47,6.00,0.00,0.00,1.00,Y
1312,20950,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.55,3.08,2.08,3.29,2.50,1.21,2.11,1.25,2.18,1.69,0.65,0.96,0.76,1.01,0.84,0.45,0.64,0.44,0.63,0.54,0.74,0.67,0.71,0.65,0.69,0.82,0.77,0.83,0.78,0.80,0.36,0.34,0.35,0.34,0.35,0.38,0.36,0.38,0.37,0.37,0.97,0.94,0.96,0.94,0.95,0.98,0.97,0.98,0.96,0.97,0.13,0.12,0.12,0.11,0.12,0.15,0.13,0.14,0.13,0.14,0.17,0.79,5.04,0.00,1.00,0.00,1.00,N
1313,20950,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.21,2.11,1.25,2.18,1.69,1.30,2.44,1.57,2.53,1.96,0.45,0.64,0.44,0.63,0.54,0.55,0.79,0.59,0.81,0.69,0.82,0.77,0.83,0.78,0.80,0.78,0.71,0.77,0.71,0.74,0.38,0.36,0.38,0.37,0.37,0.36,0.35,0.36,0.35,0.35,0.98,0.97,0.98,0.96,0.97,0.97,0.95,0.97,0.95,0.96,0.15,0.13,0.14,0.13,0.14,0.13,0.12,0.13,0.12,0.12,0.16,0.63,4.07,1.00,3.00,1.00,0.33,N
1314,20950,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.30,2.44,1.57,2.53,1.96,1.21,2.14,1.46,2.51,1.83,0.55,0.79,0.59,0.81,0.69,0.46,0.62,0.48,0.70,0.57,0.78,0.71,0.77,0.71,0.74,0.82,0.78,0.82,0.76,0.80,0.36,0.35,0.36,0.35,0.35,0.39,0.38,0.39,0.37,0.38,0.97,0.95,0.97,0.95,0.96,0.98,0.97,0.98,0.96,0.97,0.13,0.12,0.13,0.12,0.12,0.15,0.14,0.15,0.14,0.15,0.13,0.86,5.74,8.00,8.00,6.00,0.75,N
1315,20951,2016-09-09_10.jpeg,2017-05-04_9.jpeg,1.48,2.40,1.43,2.56,1.97,2.19,3.61,1.91,3.43,2.78,0.55,0.76,0.55,0.76,0.66,0.68,0.94,0.68,0.91,0.80,0.79,0.74,0.79,0.74,0.76,0.76,0.70,0.75,0.70,0.73,0.41,0.40,0.41,0.40,0.40,0.38,0.37,0.38,0.37,0.37,0.97,0.95,0.97,0.95,0.96,0.95,0.91,0.95,0.91,0.93,0.17,0.16,0.17,0.16,0.16,0.15,0.14,0.14,0.13,0.14,0.09,0.79,5.45,8.00,8.00,8.00,1.00,N
1316,20951,2017-05-04_9.jpeg,2017-08-17_8.jpeg,2.19,3.61,1.91,3.43,2.78,1.68,2.63,1.38,2.65,2.08,0.68,0.94,0.68,0.91,0.80,0.55,0.75,0.52,0.74,0.64,0.76,0.70,0.75,0.70,0.73,0.80,0.75,0.80,0.75,0.77,0.38,0.37,0.38,0.37,0.37,0.39,0.37,0.39,0.37,0.38,0.95,0.91,0.95,0.91,0.93,0.97,0.95,0.97,0.95,0.96,0.15,0.14,0.14,0.13,0.14,0.15,0.14,0.15,0.14,0.15,0.17,0.82,5.56,8.00,8.00,6.00,0.75,N
