,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,ALEX_net,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
4815,20774,2018-07-08_7.jpeg,2019-04-20_6.jpeg,1.12,1.62,1.29,2.14,1.54,1.71,2.56,1.96,3.14,2.34,0.35,0.44,0.37,0.49,0.41,0.48,0.60,0.50,0.64,0.56,0.88,0.86,0.88,0.86,0.87,0.84,0.82,0.84,0.81,0.83,0.58,0.57,0.58,0.57,0.58,0.57,0.56,0.57,0.56,0.56,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.34,0.33,0.34,0.33,0.33,0.32,0.31,0.32,0.31,0.32,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4816,20774,2019-04-20_6.jpeg,2019-08-25_5.jpeg,1.71,2.56,1.96,3.14,2.34,1.06,1.53,1.25,2.02,1.46,0.48,0.60,0.50,0.64,0.56,0.34,0.42,0.37,0.48,0.40,0.84,0.82,0.84,0.81,0.83,0.89,0.87,0.88,0.86,0.88,0.57,0.56,0.57,0.56,0.56,0.58,0.57,0.58,0.57,0.58,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.32,0.31,0.32,0.31,0.32,0.34,0.33,0.34,0.33,0.33,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4817,20774,2019-08-25_5.jpeg,2019-08-26_4.jpeg,1.06,1.53,1.25,2.02,1.46,1.00,1.48,1.08,1.71,1.32,0.34,0.42,0.37,0.48,0.40,0.33,0.41,0.35,0.44,0.38,0.89,0.87,0.88,0.86,0.88,0.88,0.87,0.88,0.86,0.87,0.58,0.57,0.58,0.57,0.58,0.58,0.57,0.58,0.57,0.57,0.97,0.96,0.97,0.95,0.96,0.98,0.96,0.97,0.96,0.97,0.34,0.33,0.34,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4818,20774,2019-08-26_4.jpeg,2020-03-31_3.jpeg,1.00,1.48,1.08,1.71,1.32,1.12,1.68,1.14,1.62,1.39,0.33,0.41,0.35,0.44,0.38,0.38,0.47,0.40,0.48,0.44,0.88,0.87,0.88,0.86,0.87,0.86,0.84,0.85,0.84,0.85,0.58,0.57,0.58,0.57,0.57,0.57,0.56,0.57,0.56,0.57,0.98,0.96,0.97,0.96,0.97,0.95,0.92,0.95,0.93,0.94,0.33,0.33,0.33,0.32,0.33,0.32,0.32,0.32,0.31,0.32,0.22,0.70,4.82,1.00,0.00,0.00,1.00,N
4819,20774,2020-03-31_3.jpeg,2020-04-06_2.jpeg,1.12,1.68,1.14,1.62,1.39,0.86,1.56,0.88,1.14,1.11,0.38,0.47,0.40,0.48,0.44,0.31,0.42,0.33,0.39,0.36,0.86,0.84,0.85,0.84,0.85,0.88,0.86,0.88,0.86,0.87,0.57,0.56,0.57,0.56,0.57,0.58,0.57,0.58,0.57,0.57,0.95,0.92,0.95,0.93,0.94,0.95,0.91,0.95,0.93,0.94,0.32,0.32,0.32,0.31,0.32,0.33,0.33,0.33,0.32,0.33,0.00,1.00,7.00,0.00,0.00,0.00,-1.00,N
4820,20774,2020-04-06_2.jpeg,2020-08-31_1.jpeg,0.86,1.56,0.88,1.14,1.11,0.96,1.43,1.08,1.67,1.28,0.31,0.42,0.33,0.39,0.36,0.33,0.40,0.35,0.44,0.38,0.88,0.86,0.88,0.86,0.87,0.88,0.87,0.88,0.86,0.88,0.58,0.57,0.58,0.57,0.57,0.58,0.57,0.58,0.57,0.58,0.95,0.91,0.95,0.93,0.94,0.97,0.96,0.97,0.95,0.97,0.33,0.33,0.33,0.32,0.33,0.34,0.33,0.34,0.33,0.33,0.00,1.00,7.00,0.00,0.00,0.00,-1.00,N
4821,20775,2016-08-31_9.jpeg,2017-05-04_8.jpeg,2.25,3.74,2.37,3.96,3.08,2.22,3.78,2.12,3.84,2.99,0.67,0.89,0.70,0.90,0.79,0.56,0.77,0.58,0.77,0.67,0.76,0.72,0.75,0.72,0.74,0.81,0.77,0.79,0.77,0.78,0.39,0.37,0.38,0.37,0.38,0.42,0.40,0.41,0.40,0.41,0.97,0.94,0.97,0.94,0.95,0.97,0.95,0.97,0.94,0.96,0.15,0.14,0.15,0.14,0.14,0.17,0.16,0.17,0.16,0.17,0.00,1.00,7.00,0.00,0.00,0.00,-1.00,N
4822,20775,2017-05-04_8.jpeg,2017-08-17_7.jpeg,2.22,3.78,2.12,3.84,2.99,2.04,3.51,1.95,3.76,2.81,0.56,0.77,0.58,0.77,0.67,0.45,0.65,0.46,0.67,0.56,0.81,0.77,0.79,0.77,0.78,0.86,0.81,0.84,0.81,0.83,0.42,0.40,0.41,0.40,0.41,0.42,0.41,0.42,0.41,0.41,0.97,0.95,0.97,0.94,0.96,0.97,0.95,0.97,0.95,0.96,0.17,0.16,0.17,0.16,0.17,0.18,0.17,0.17,0.17,0.17,0.00,1.00,7.00,0.00,0.00,0.00,-1.00,N
4823,20775,2017-08-17_7.jpeg,2018-03-13_6.jpeg,2.04,3.51,1.95,3.76,2.81,1.84,2.94,1.64,3.13,2.39,0.45,0.65,0.46,0.67,0.56,0.50,0.68,0.49,0.68,0.59,0.86,0.81,0.84,0.81,0.83,0.83,0.79,0.82,0.79,0.81,0.42,0.41,0.42,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.97,0.95,0.97,0.95,0.96,0.97,0.95,0.97,0.95,0.96,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.21,0.69,4.82,0.00,0.00,0.00,-1.00,Y
4824,20775,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.84,2.94,1.64,3.13,2.39,1.33,2.33,1.36,2.44,1.86,0.50,0.68,0.49,0.68,0.59,0.40,0.58,0.42,0.57,0.49,0.83,0.79,0.82,0.79,0.81,0.85,0.81,0.85,0.82,0.83,0.41,0.40,0.41,0.40,0.41,0.40,0.38,0.39,0.38,0.39,0.97,0.95,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,0.00,0.00,0.00,-1.00,N
4825,20775,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.33,2.33,1.36,2.44,1.86,1.85,3.19,1.80,3.30,2.53,0.40,0.58,0.42,0.57,0.49,0.45,0.65,0.47,0.66,0.56,0.85,0.81,0.85,0.82,0.83,0.85,0.81,0.84,0.81,0.82,0.40,0.38,0.39,0.38,0.39,0.43,0.41,0.43,0.41,0.42,0.97,0.96,0.97,0.95,0.96,0.97,0.95,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.18,0.17,0.18,0.17,0.18,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4826,20775,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.85,3.19,1.80,3.30,2.53,1.96,3.23,1.76,3.27,2.56,0.45,0.65,0.47,0.66,0.56,0.55,0.75,0.54,0.74,0.65,0.85,0.81,0.84,0.81,0.82,0.81,0.76,0.80,0.77,0.78,0.43,0.41,0.43,0.41,0.42,0.39,0.38,0.39,0.38,0.38,0.97,0.95,0.97,0.95,0.96,0.97,0.94,0.97,0.94,0.96,0.18,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.14,0.15,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4827,20775,2019-08-25_3.jpeg,2020-04-06_2.jpeg,1.96,3.23,1.76,3.27,2.56,2.09,3.34,1.98,3.44,2.71,0.55,0.75,0.54,0.74,0.65,0.66,0.87,0.67,0.87,0.77,0.81,0.76,0.80,0.77,0.78,0.76,0.71,0.75,0.72,0.74,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.38,0.97,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.95,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.15,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4828,20775,2020-04-06_2.jpeg,2020-09-02_1.jpeg,2.09,3.34,1.98,3.44,2.71,1.89,3.07,1.85,3.18,2.50,0.66,0.87,0.67,0.87,0.77,0.60,0.78,0.61,0.79,0.69,0.76,0.71,0.75,0.72,0.74,0.78,0.74,0.77,0.74,0.76,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.96,0.94,0.97,0.94,0.95,0.97,0.95,0.97,0.95,0.96,0.15,0.14,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4829,20776,2016-09-09_10.jpeg,2017-05-04_9.jpeg,3.37,4.60,2.77,4.96,3.92,3.20,4.46,2.84,4.56,3.76,0.87,1.03,0.79,1.07,0.94,0.91,1.10,0.87,1.11,1.00,0.73,0.70,0.74,0.70,0.72,0.71,0.68,0.71,0.68,0.69,0.47,0.46,0.47,0.46,0.47,0.46,0.46,0.47,0.46,0.46,0.94,0.92,0.95,0.92,0.93,0.93,0.90,0.94,0.90,0.92,0.22,0.21,0.22,0.21,0.22,0.22,0.21,0.22,0.21,0.21,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4830,20776,2017-05-04_9.jpeg,2017-08-17_8.jpeg,3.20,4.46,2.84,4.56,3.76,2.26,3.28,1.83,3.32,2.67,0.91,1.10,0.87,1.11,1.00,0.64,0.79,0.58,0.80,0.70,0.71,0.68,0.71,0.68,0.69,0.79,0.76,0.79,0.75,0.77,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.93,0.90,0.94,0.90,0.92,0.96,0.94,0.97,0.94,0.95,0.22,0.21,0.22,0.21,0.21,0.22,0.21,0.22,0.21,0.21,0.16,0.74,4.99,7.00,8.00,6.00,0.75,N
4831,20776,2017-08-17_8.jpeg,2018-03-13_7.jpeg,2.26,3.28,1.83,3.32,2.67,1.90,2.75,1.56,2.72,2.23,0.64,0.79,0.58,0.80,0.70,0.64,0.79,0.57,0.77,0.69,0.79,0.76,0.79,0.75,0.77,0.77,0.74,0.79,0.75,0.76,0.47,0.46,0.47,0.46,0.46,0.46,0.45,0.47,0.45,0.46,0.96,0.94,0.97,0.94,0.95,0.95,0.92,0.96,0.92,0.94,0.22,0.21,0.22,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.00,1.00,7.00,8.00,8.00,8.00,1.00,N
4832,20776,2018-03-13_7.jpeg,2018-07-08_6.jpeg,1.90,2.75,1.56,2.72,2.23,1.62,2.19,1.19,2.26,1.82,0.64,0.79,0.57,0.77,0.69,0.53,0.63,0.44,0.63,0.56,0.77,0.74,0.79,0.75,0.76,0.81,0.79,0.83,0.79,0.81,0.46,0.45,0.47,0.45,0.46,0.47,0.46,0.47,0.46,0.47,0.95,0.92,0.96,0.92,0.94,0.96,0.94,0.97,0.94,0.95,0.21,0.21,0.22,0.21,0.21,0.22,0.21,0.22,0.21,0.22,0.00,1.00,7.00,8.00,8.00,8.00,1.00,N
4833,20776,2018-07-08_6.jpeg,2019-03-25_5.jpeg,1.62,2.19,1.19,2.26,1.82,2.48,3.43,1.94,3.47,2.83,0.53,0.63,0.44,0.63,0.56,0.73,0.89,0.65,0.87,0.78,0.81,0.79,0.83,0.79,0.81,0.76,0.73,0.77,0.73,0.75,0.47,0.46,0.47,0.46,0.47,0.49,0.48,0.49,0.48,0.49,0.96,0.94,0.97,0.94,0.95,0.94,0.91,0.95,0.91,0.93,0.22,0.21,0.22,0.21,0.22,0.24,0.23,0.24,0.23,0.24,0.00,1.00,7.00,8.00,8.00,8.00,1.00,N
4834,20776,2019-03-25_5.jpeg,2019-04-20_4.jpeg,2.48,3.43,1.94,3.47,2.83,2.45,3.25,2.08,3.74,2.88,0.73,0.89,0.65,0.87,0.78,0.75,0.89,0.69,0.93,0.81,0.76,0.73,0.77,0.73,0.75,0.74,0.72,0.75,0.71,0.73,0.49,0.48,0.49,0.48,0.49,0.46,0.46,0.47,0.45,0.46,0.94,0.91,0.95,0.91,0.93,0.95,0.93,0.96,0.92,0.94,0.24,0.23,0.24,0.23,0.24,0.21,0.21,0.22,0.21,0.21,0.16,0.60,3.96,8.00,4.00,4.00,0.50,Y
4835,20776,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.45,3.25,2.08,3.74,2.88,1.75,2.54,1.32,2.58,2.05,0.75,0.89,0.69,0.93,0.81,0.49,0.61,0.42,0.61,0.53,0.74,0.72,0.75,0.71,0.73,0.84,0.81,0.85,0.81,0.83,0.46,0.46,0.47,0.45,0.46,0.48,0.47,0.48,0.47,0.47,0.95,0.93,0.96,0.92,0.94,0.96,0.95,0.97,0.95,0.96,0.21,0.21,0.22,0.21,0.21,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
4836,20776,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.75,2.54,1.32,2.58,2.05,2.11,2.91,1.70,3.04,2.44,0.49,0.61,0.42,0.61,0.53,0.62,0.73,0.56,0.75,0.66,0.84,0.81,0.85,0.81,0.83,0.79,0.77,0.80,0.76,0.78,0.48,0.47,0.48,0.47,0.47,0.47,0.46,0.47,0.46,0.46,0.96,0.95,0.97,0.95,0.96,0.95,0.94,0.96,0.93,0.95,0.23,0.22,0.23,0.22,0.23,0.22,0.21,0.22,0.21,0.22,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
4837,20776,2020-03-31_2.jpeg,2020-08-31_1.jpeg,2.11,2.91,1.70,3.04,2.44,1.83,2.45,1.23,2.43,1.99,0.62,0.73,0.56,0.75,0.66,0.53,0.64,0.45,0.65,0.57,0.79,0.77,0.80,0.76,0.78,0.82,0.80,0.83,0.80,0.81,0.47,0.46,0.47,0.46,0.46,0.47,0.46,0.47,0.46,0.46,0.95,0.94,0.96,0.93,0.95,0.96,0.94,0.97,0.94,0.95,0.22,0.21,0.22,0.21,0.22,0.22,0.21,0.22,0.21,0.21,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4838,20777,2016-09-09_10.jpeg,2017-05-04_9.jpeg,1.56,3.23,2.18,2.82,2.45,1.50,3.82,2.63,2.90,2.71,0.54,0.79,0.63,0.74,0.67,0.57,0.95,0.77,0.82,0.78,0.81,0.76,0.79,0.77,0.78,0.79,0.73,0.75,0.74,0.75,0.58,0.57,0.58,0.57,0.58,0.56,0.55,0.55,0.55,0.55,0.97,0.94,0.96,0.95,0.95,0.97,0.92,0.94,0.94,0.94,0.34,0.33,0.33,0.33,0.33,0.31,0.30,0.31,0.30,0.30,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4839,20777,2017-05-04_9.jpeg,2017-08-17_8.jpeg,1.50,3.82,2.63,2.90,2.71,0.76,2.00,1.33,1.49,1.39,0.57,0.95,0.77,0.82,0.78,0.32,0.54,0.43,0.47,0.44,0.79,0.73,0.75,0.74,0.75,0.87,0.82,0.85,0.84,0.84,0.56,0.55,0.55,0.55,0.55,0.56,0.55,0.56,0.55,0.56,0.97,0.92,0.94,0.94,0.94,0.98,0.96,0.97,0.97,0.97,0.31,0.30,0.31,0.30,0.30,0.32,0.30,0.31,0.31,0.31,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4840,20777,2017-08-17_8.jpeg,2018-03-13_7.jpeg,0.76,2.00,1.33,1.49,1.39,1.29,2.40,1.53,2.11,1.83,0.32,0.54,0.43,0.47,0.44,0.51,0.71,0.56,0.68,0.61,0.87,0.82,0.85,0.84,0.84,0.81,0.77,0.80,0.77,0.78,0.56,0.55,0.56,0.55,0.56,0.56,0.55,0.55,0.55,0.55,0.98,0.96,0.97,0.97,0.97,0.96,0.93,0.96,0.94,0.95,0.32,0.30,0.31,0.31,0.31,0.31,0.30,0.30,0.30,0.30,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
4841,20777,2018-03-13_7.jpeg,2018-07-08_6.jpeg,1.29,2.40,1.53,2.11,1.83,0.70,1.49,0.99,1.23,1.10,0.51,0.71,0.56,0.68,0.61,0.31,0.45,0.35,0.42,0.38,0.81,0.77,0.80,0.77,0.78,0.87,0.84,0.87,0.84,0.86,0.56,0.55,0.55,0.55,0.55,0.56,0.55,0.56,0.55,0.56,0.96,0.93,0.96,0.94,0.95,0.98,0.96,0.98,0.97,0.97,0.31,0.30,0.30,0.30,0.30,0.32,0.30,0.31,0.31,0.31,0.15,0.81,5.39,1.00,5.00,1.00,0.20,N
4842,20777,2018-07-08_6.jpeg,2019-03-25_5.jpeg,0.70,1.49,0.99,1.23,1.10,1.12,2.59,1.72,2.07,1.88,0.31,0.45,0.35,0.42,0.38,0.45,0.72,0.57,0.64,0.60,0.87,0.84,0.87,0.84,0.86,0.82,0.77,0.80,0.78,0.79,0.56,0.55,0.56,0.55,0.56,0.56,0.55,0.55,0.55,0.55,0.98,0.96,0.98,0.97,0.97,0.98,0.94,0.96,0.95,0.96,0.32,0.30,0.31,0.31,0.31,0.31,0.30,0.30,0.30,0.30,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
4843,20777,2019-03-25_5.jpeg,2019-04-20_4.jpeg,1.12,2.59,1.72,2.07,1.88,1.37,2.82,1.86,2.37,2.10,0.45,0.72,0.57,0.64,0.60,0.54,0.78,0.62,0.72,0.67,0.82,0.77,0.80,0.78,0.79,0.80,0.75,0.78,0.76,0.77,0.56,0.55,0.55,0.55,0.55,0.56,0.55,0.55,0.55,0.55,0.98,0.94,0.96,0.95,0.96,0.97,0.93,0.96,0.94,0.95,0.31,0.30,0.30,0.30,0.30,0.31,0.30,0.31,0.30,0.30,0.11,0.87,5.92,5.00,5.00,4.00,0.80,N
4844,20777,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.37,2.82,1.86,2.37,2.10,0.96,2.32,1.53,1.76,1.64,0.54,0.78,0.62,0.72,0.67,0.34,0.54,0.43,0.47,0.44,0.80,0.75,0.78,0.76,0.77,0.87,0.83,0.85,0.85,0.85,0.56,0.55,0.55,0.55,0.55,0.56,0.55,0.56,0.56,0.56,0.97,0.93,0.96,0.94,0.95,0.98,0.96,0.97,0.97,0.97,0.31,0.30,0.31,0.30,0.30,0.32,0.31,0.31,0.31,0.31,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
4845,20777,2019-08-25_3.jpeg,2020-03-31_2.jpeg,0.96,2.32,1.53,1.76,1.64,1.01,2.20,1.42,1.80,1.61,0.34,0.54,0.43,0.47,0.44,0.38,0.60,0.47,0.53,0.50,0.87,0.83,0.85,0.85,0.85,0.85,0.81,0.83,0.82,0.83,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.55,0.56,0.98,0.96,0.97,0.97,0.97,0.98,0.95,0.97,0.96,0.97,0.32,0.31,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
4846,20777,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.01,2.20,1.42,1.80,1.61,0.80,1.67,1.15,1.48,1.27,0.38,0.60,0.47,0.53,0.50,0.33,0.49,0.41,0.47,0.43,0.85,0.81,0.83,0.82,0.83,0.87,0.83,0.85,0.83,0.85,0.56,0.55,0.56,0.55,0.56,0.56,0.55,0.56,0.55,0.56,0.98,0.95,0.97,0.96,0.97,0.98,0.96,0.97,0.97,0.97,0.31,0.30,0.31,0.31,0.31,0.32,0.30,0.31,0.31,0.31,0.16,0.67,4.52,5.00,7.00,4.00,0.57,Y
4847,20778,2016-09-09_10.jpeg,2017-05-04_9.jpeg,2.34,3.28,1.39,2.82,2.46,2.00,3.27,1.94,3.31,2.63,0.63,0.77,0.51,0.73,0.66,0.57,0.77,0.56,0.76,0.67,0.79,0.76,0.81,0.76,0.78,0.81,0.77,0.81,0.77,0.79,0.42,0.40,0.42,0.41,0.41,0.41,0.39,0.41,0.40,0.40,0.95,0.93,0.97,0.94,0.95,0.96,0.93,0.96,0.93,0.95,0.17,0.16,0.18,0.16,0.17,0.16,0.15,0.17,0.16,0.16,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4848,20778,2017-05-04_9.jpeg,2017-08-17_8.jpeg,2.00,3.27,1.94,3.31,2.63,1.55,2.45,1.39,2.39,1.95,0.57,0.77,0.56,0.76,0.67,0.48,0.63,0.46,0.61,0.55,0.81,0.77,0.81,0.77,0.79,0.83,0.79,0.83,0.80,0.81,0.41,0.39,0.41,0.40,0.40,0.42,0.41,0.42,0.41,0.42,0.96,0.93,0.96,0.93,0.95,0.96,0.94,0.97,0.94,0.95,0.16,0.15,0.17,0.16,0.16,0.18,0.17,0.18,0.17,0.17,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
4849,20778,2017-08-17_8.jpeg,2018-03-13_7.jpeg,1.55,2.45,1.39,2.39,1.95,1.70,2.60,1.59,2.80,2.17,0.48,0.63,0.46,0.61,0.55,0.56,0.70,0.51,0.72,0.62,0.83,0.79,0.83,0.80,0.81,0.80,0.77,0.81,0.77,0.79,0.42,0.41,0.42,0.41,0.42,0.40,0.38,0.40,0.39,0.39,0.96,0.94,0.97,0.94,0.95,0.95,0.93,0.96,0.92,0.94,0.18,0.17,0.18,0.17,0.17,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
4850,20778,2018-03-13_7.jpeg,2018-07-08_6.jpeg,1.70,2.60,1.59,2.80,2.17,1.44,2.05,0.94,1.88,1.58,0.56,0.70,0.51,0.72,0.62,0.44,0.55,0.36,0.52,0.47,0.80,0.77,0.81,0.77,0.79,0.85,0.82,0.86,0.83,0.84,0.40,0.38,0.40,0.39,0.39,0.42,0.40,0.42,0.41,0.41,0.95,0.93,0.96,0.92,0.94,0.96,0.94,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.17,0.16,0.18,0.17,0.17,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
4851,20778,2018-07-08_6.jpeg,2019-03-25_5.jpeg,1.44,2.05,0.94,1.88,1.58,2.05,2.98,1.44,2.70,2.29,0.44,0.55,0.36,0.52,0.47,0.62,0.76,0.53,0.73,0.66,0.85,0.82,0.86,0.83,0.84,0.78,0.75,0.80,0.76,0.77,0.42,0.40,0.42,0.41,0.41,0.40,0.39,0.41,0.39,0.40,0.96,0.94,0.97,0.95,0.96,0.95,0.93,0.97,0.94,0.95,0.17,0.16,0.18,0.17,0.17,0.16,0.15,0.16,0.15,0.16,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
4852,20778,2019-03-25_5.jpeg,2019-04-20_4.jpeg,2.05,2.98,1.44,2.70,2.29,2.21,3.22,1.46,2.72,2.40,0.62,0.76,0.53,0.73,0.66,0.64,0.80,0.57,0.76,0.69,0.78,0.75,0.80,0.76,0.77,0.78,0.75,0.78,0.75,0.76,0.40,0.39,0.41,0.39,0.40,0.43,0.42,0.43,0.42,0.42,0.95,0.93,0.97,0.94,0.95,0.95,0.92,0.96,0.93,0.94,0.16,0.15,0.16,0.15,0.16,0.18,0.17,0.19,0.18,0.18,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
4853,20778,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.21,3.22,1.46,2.72,2.40,3.09,4.54,1.94,3.96,3.38,0.64,0.80,0.57,0.76,0.69,0.72,0.91,0.53,0.84,0.75,0.78,0.75,0.78,0.75,0.76,0.79,0.76,0.82,0.76,0.78,0.43,0.42,0.43,0.42,0.42,0.39,0.38,0.40,0.38,0.39,0.95,0.92,0.96,0.93,0.94,0.95,0.93,0.97,0.94,0.95,0.18,0.17,0.19,0.18,0.18,0.15,0.14,0.16,0.14,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
4854,20778,2019-08-25_3.jpeg,2020-03-31_2.jpeg,3.09,4.54,1.94,3.96,3.38,2.51,3.72,1.49,2.95,2.67,0.72,0.91,0.53,0.84,0.75,0.65,0.84,0.55,0.77,0.70,0.79,0.76,0.82,0.76,0.78,0.79,0.75,0.79,0.75,0.77,0.39,0.38,0.40,0.38,0.39,0.42,0.41,0.42,0.41,0.41,0.95,0.93,0.97,0.94,0.95,0.94,0.91,0.96,0.93,0.93,0.15,0.14,0.16,0.14,0.15,0.18,0.16,0.18,0.17,0.17,0.16,0.79,5.42,9.00,10.00,6.00,0.60,N
4855,20778,2020-03-31_2.jpeg,2020-08-31_1.jpeg,2.51,3.72,1.49,2.95,2.67,1.62,2.42,1.10,2.06,1.80,0.65,0.84,0.55,0.77,0.70,0.47,0.59,0.38,0.54,0.50,0.79,0.75,0.79,0.75,0.77,0.84,0.81,0.85,0.82,0.83,0.42,0.41,0.42,0.41,0.41,0.41,0.40,0.42,0.40,0.41,0.94,0.91,0.96,0.93,0.93,0.96,0.94,0.97,0.95,0.96,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
4856,20779,2016-09-09_12.jpeg,2017-05-04_11.jpeg,3.28,5.44,3.44,5.81,4.49,3.44,5.54,3.30,6.14,4.61,0.90,1.22,0.93,1.24,1.08,0.86,1.17,0.87,1.23,1.03,0.70,0.65,0.70,0.65,0.67,0.72,0.66,0.71,0.66,0.69,0.27,0.26,0.27,0.25,0.26,0.31,0.29,0.31,0.29,0.30,0.95,0.91,0.95,0.91,0.93,0.94,0.91,0.95,0.90,0.92,0.07,0.07,0.07,0.06,0.07,0.10,0.09,0.10,0.09,0.09,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
4857,20779,2017-05-04_11.jpeg,2017-08-17_10.jpeg,3.44,5.54,3.30,6.14,4.61,3.06,5.11,3.20,5.58,4.24,0.86,1.17,0.87,1.23,1.03,0.83,1.13,0.86,1.18,1.00,0.72,0.66,0.71,0.66,0.69,0.72,0.67,0.72,0.67,0.69,0.31,0.29,0.31,0.29,0.30,0.30,0.29,0.30,0.28,0.29,0.94,0.91,0.95,0.90,0.92,0.95,0.92,0.95,0.91,0.93,0.10,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.08,0.09,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
4858,20779,2017-08-17_10.jpeg,2018-03-13_9.jpeg,3.06,5.11,3.20,5.58,4.24,2.34,3.45,1.95,4.13,2.97,0.83,1.13,0.86,1.18,1.00,0.69,0.89,0.65,1.01,0.81,0.72,0.67,0.72,0.67,0.69,0.76,0.72,0.77,0.69,0.73,0.30,0.29,0.30,0.28,0.29,0.28,0.27,0.29,0.26,0.27,0.95,0.92,0.95,0.91,0.93,0.94,0.92,0.95,0.90,0.93,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.07,0.08,0.16,0.78,5.36,10.00,8.00,7.00,0.70,Y
